,train,val,test
104,TCGA-B0-5083-01A-02-BS2.5c6a998b-aef4-44dc-969d-471fb69fe6c1,,
105,TCGA-B0-5084-01A-01-BS1.56e0bdc9-f7b6-4b5f-85c5-31c4f592bc9f,,
106,TCGA-B0-5088-01Z-00-DX1.69bb79f8-33cc-4c9c-be63-323e5470fdde,,
107,TCGA-B0-5094-01A-01-TS1.60bfdb27-cbf5-4b5e-9d35-393dbbfa9bb2,,
108,TCGA-B0-5096-01A-01-BS1.12ef2ad8-5928-4951-acb3-4bfbce09b64c,,
109,TCGA-B0-5097-01A-01-TS1.baf3e2fc-a358-43cb-a396-7a96c33fcd14,,
110,TCGA-B0-5098-01A-01-TS1.daf8a901-7c17-4226-978a-d0995f6bbbfe,,
111,TCGA-B0-5099-01A-01-TS1.ebe2559c-42dd-415b-b207-3860c5a37abe,,
112,TCGA-B0-5102-01Z-00-DX1.0dc0a4bf-4836-4f9f-a31e-c03eb6855cf7,,
113,TCGA-B0-5104-01Z-00-DX1.1e36aacb-87e0-4629-81a6-17a694802d4e,,
114,TCGA-B0-5106-01A-01-BS1.aa681c7c-1aa0-41d7-8988-d942d3df444c,,
115,TCGA-B0-5108-01A-01-BS1.cc0610bf-85e9-4156-bd3d-89bec03878e9,,
116,TCGA-B0-5109-01A-01-BS1.4ed7d991-8abe-4447-8eed-6d608479c9c5,,
117,TCGA-B0-5110-01A-01-TS1.16cef984-4ecc-42e1-afcc-27741186e347,,
118,TCGA-B0-5113-01Z-00-DX1.db0ceba9-8e15-4308-bd78-dc587f5606a0,,
119,TCGA-B0-5115-01A-01-BS1.9265ef7a-7319-4433-aa26-6bb0169d2f5e,,
120,TCGA-B0-5117-01A-01-BS1.1918d321-9085-44be-b46f-3e8f85ca592c,,
121,TCGA-B0-5119-01A-01-BS1.5a71c53d-2a96-412b-9123-cf8ba697d187,,
122,TCGA-B0-5120-01A-01-BS1.78d873e0-037f-4aef-8725-7c651598b1f8,,
123,TCGA-B0-5121-01Z-00-DX1.3e7c6f3c-998a-465f-a464-c301e71f2a89,,
124,TCGA-B0-5399-01Z-00-DX1.2b8db692-a777-46d2-bfef-ac889bd957aa,,
125,TCGA-B0-5402-01A-01-BS1.7c1e2cb3-d2e7-4f74-9dde-73d6e560f5a2,,
126,TCGA-B0-5690-01A-01-TS1.890e5cec-addb-4af1-8741-3583a03a1e8d,,
127,TCGA-B0-5691-01A-01-BS1.0729ef86-5509-4bce-b99d-25ea6bc8045a,,
128,TCGA-B0-5693-01A-01-BS1.6faf1c68-2f70-43a3-82c9-4801feeddf7b,,
129,TCGA-B0-5695-01A-01-TS1.cd66904b-aa4e-4303-9cfb-905868addc21,,
130,TCGA-B0-5698-01A-01-BS1.6c56bb18-c88a-4591-87e2-7f5d92af90a2,,
131,TCGA-B0-5700-01Z-00-DX1.95de170e-c0b7-4408-a0cf-b4b5ce1a23f0,,
132,TCGA-B0-5701-01A-01-TS1.e898f8f9-66d8-47d8-bcc3-5af254eda3e1,,
133,TCGA-B0-5703-01A-01-TS1.c66af2ae-dac9-4e5d-99ce-6a94fe0366d3,,
134,TCGA-B0-5705-01A-01-TS1.05f9d008-ecce-4042-b38b-1342b2d89eb0,,
135,TCGA-B0-5706-01A-01-BS1.21cdf4d6-da16-4a23-9531-374db37bc74b,,
136,TCGA-B0-5707-01A-01-TS1.e244a2f4-98d1-4f6e-b92c-2faede75b0ec,,
137,TCGA-B0-5712-01A-01-TS1.8ed57af0-9b9f-45da-bdb6-be4200bc8eb0,,
138,TCGA-B0-5713-01A-01-BS1.172d03cf-174f-4455-ac32-624ed6370dce,,
139,TCGA-B2-3923-01Z-00-DX1.48a5a3fc-18cb-4417-9638-a73d17b81085,,
140,TCGA-B2-3924-01A-02-BS2.458f759e-0645-459d-98f0-50f5f0fd95c4,,
141,TCGA-B2-4098-01A-01-BS1.a9d0c6fb-7acd-464f-9ada-8fc18715e3a5,,
142,TCGA-B2-4101-01A-01-BS1.68a1325e-0fc2-4404-a730-0aeef79d5e8d,,
143,TCGA-B2-4102-01Z-00-DX1.07c9ab3f-27ad-4e12-86e8-0eed36eb30c1,,
144,TCGA-B2-5633-01Z-00-DX1.c55a29ca-468e-46de-9ff5-a51f46fe09fd,,
145,TCGA-B2-5635-01A-01-BS1.3e824ee9-30e8-40a0-8b93-0401c5e9f120,,
146,TCGA-B2-5636-01Z-00-DX1.31aff50a-fa20-4f89-85e4-bc2417c4db46,,
147,TCGA-B2-5639-01A-01-TS1.ee653874-3180-441b-9219-49c3eaaf7a75,,
148,TCGA-B4-5377-01A-01-BS1.ee3f20b4-a8c1-48e0-8526-b502ea39b2ae,,
149,TCGA-B4-5378-01Z-00-DX1.E38DB70A-5A21-48E7-92BA-832F702772D5,,
150,TCGA-B4-5832-01A-01-TS1.201ecb62-a65c-4c0e-ad1f-95ff68fc52bd,,
151,TCGA-B4-5835-01A-01-BS1.06555686-8ad9-4c7c-b0df-5e93893e90c1,,
152,TCGA-B4-5836-01Z-00-DX1.5F2DDC1A-9DA3-46B7-A0B8-E4BBE1658110,,
153,TCGA-B4-5838-01A-01-BS1.3b7411e4-9c3e-4a71-bb2c-2fcddc2c9f88,,
154,TCGA-B4-5843-01A-01-BS1.9d1b6d70-a5b6-4664-9a6e-3258570d09d8,,
155,TCGA-B4-5844-01A-01-BS1.145ef428-ede7-4097-abf4-131ad9543f9a,,
156,TCGA-B8-4143-01Z-00-DX1.44100402-0862-4e68-83fa-c8fb6536563a,,
157,TCGA-B8-4146-01Z-00-DX1.0F0EECE2-3ECC-4CEB-AAAC-DCE2AAF8E7CA,,
158,TCGA-B8-4148-01Z-00-DX1.B27E1027-0740-46B2-91FA-FE018746D81F,,
159,TCGA-B8-4151-01Z-00-DX1.70d1897f-f121-4e02-a028-91fadeff2229,,
160,TCGA-B8-4153-01B-01-TS1.95bd2f6e-c5cc-42b1-8117-c9178f55378b,,
161,TCGA-B8-4154-01A-01-BS1.68ea8004-b4d0-40b5-a0f7-32339ee78c82,,
162,TCGA-B8-4619-01A-02-BS2.f126b683-3d94-4ce0-b71f-8d4bfcd6918f,,
163,TCGA-B8-4620-01Z-00-DX1.dc9f48a4-0c88-49c7-ae2e-92d3b5c74b16,,
164,TCGA-B8-4622-01Z-00-DX1.4b46b786-3c2d-4520-a405-5ea10d346b74,,
165,TCGA-B8-5158-01A-01-BS1.41545d2e-cd86-4971-b810-d374e9239dd4,,
166,TCGA-B8-5159-01Z-00-DX1.12a9fb4e-2062-4e69-bd04-61eb2c1a7501,,
167,TCGA-B8-5162-01A-01-TS1.992c3f3b-b087-4c5b-b28d-ca95864b2f43,,
168,TCGA-B8-5163-01Z-00-DX1.7e349a4e-7d00-4fc0-a754-52322827906c,,
169,TCGA-B8-5164-01A-01-BS1.05c76984-3647-4496-acf5-d637cbfc72ea,,
170,TCGA-B8-5165-01Z-00-DX1.d0314896-5fb0-4c33-9d62-710199657d25,,
171,TCGA-B8-5545-01A-01-TS1.85d1514a-4c66-4882-9681-9e3d7213478f,,
172,TCGA-B8-5546-01A-01-BS1.51cac0f3-a221-4e05-90ce-8f71fe8847c3,,
173,TCGA-B8-5549-01A-01-BS1.5ab335f4-b1db-494b-9732-75e0fbf2ab67,,
174,TCGA-B8-5550-01A-01-BS1.62f9852e-2ec6-4913-8b87-f10e68917958,,
175,TCGA-B8-5551-01A-01-TS1.63882f5a-8e30-470c-b862-8684dedbce1a,,
176,TCGA-B8-5552-01B-01-BS1.5cb7011d-6e13-41c9-93c7-e4eb954fea99,,
177,TCGA-B8-5553-01A-01-TS1.3ec5146b-9b14-4e53-b947-14020b9c32d4,,
178,TCGA-B8-A7U6-01A-01-TS1.C4163283-6B96-47EA-AAC6-D13EAF0EB19B,,
179,TCGA-B8-A8YJ-01Z-00-DX1.31A6E902-8704-4241-9BC0-EBD64309DEE7,,
180,TCGA-BP-4158-01Z-00-DX1.ac231cfd-4baa-4e4e-80ca-acc51255bd91,,
181,TCGA-BP-4159-01Z-00-DX1.e3affffd-b9fa-4874-8c2f-427458d18020,,
182,TCGA-BP-4160-01Z-00-DX1.3d2b326c-6bab-46b6-999f-c9e244524926,,
183,TCGA-BP-4161-01A-01-TS1.df441d1f-82f2-4200-97b8-f3c6ec6220a5,,
184,TCGA-BP-4162-01A-01-BS1.f438ddaa-5a51-47eb-9859-2d3de1d65f60,,
185,TCGA-BP-4164-01A-01-TS1.81d9a115-151b-4c72-8373-ed69420896e6,,
186,TCGA-BP-4166-01A-01-BS1.02522974-12da-42fc-849a-f57b8406c9ba,,
187,TCGA-BP-4167-01A-02-BS2.1c8ae0c5-6af6-4e59-b58a-195a83f98d7d,,
188,TCGA-BP-4169-01A-02-BS2.098ba63d-b5ef-4c3f-ae4b-0c8f8b5f5006,,
189,TCGA-BP-4170-01A-01-BS1.f4c74826-a5c2-4440-b7bb-c3506aae8b27,,
190,TCGA-BP-4173-01A-01-BS1.9ec0357d-3143-477e-beb4-6da463df68b4,,
191,TCGA-BP-4174-01Z-00-DX1.be4a0246-98f6-44c3-a00f-dfb7d076e9db,,
192,TCGA-BP-4176-01A-01-BS1.739136ca-ddc5-407a-8bab-816fed896706,,
193,TCGA-BP-4177-01A-02-BS2.a7fa3b5a-388e-4a47-8b28-6a4146295227,,
194,TCGA-BP-4325-01A-01-BS1.bf1d0e26-9335-455b-811a-f8932b5aff0b,,
195,TCGA-BP-4326-01A-01-BS1.623ab879-b0fc-4284-8f2f-96178125c371,,
196,TCGA-BP-4327-01A-01-BS1.00c78d83-4594-45fe-8f59-ade9001e4e5d,,
197,TCGA-BP-4329-01A-01-BS1.305da7f7-68bf-40c4-8aae-9414e30a48a1,,
198,TCGA-BP-4330-01A-01-TS1.117ebc3e-67e8-4e2c-bd7b-544236cae048,,
199,TCGA-BP-4331-01A-01-TS1.39476b0e-7cbc-4bf8-a761-84d69ae00485,,
200,TCGA-BP-4332-01Z-00-DX1.cce78224-1325-42ee-9211-b5142e0e3175,,
201,TCGA-BP-4334-01A-01-TS1.3b96bf88-198e-44b8-b685-86a76a8086d1,,
202,TCGA-BP-4335-01Z-00-DX1.95cac7ed-483b-40d7-8bbc-dcd0920cc342,,
203,TCGA-BP-4337-01A-01-BS1.03a6666d-5dc2-4b85-9207-0d871516e68e,,
204,TCGA-BP-4338-01A-01-BS1.38b259a4-c6bb-40f9-9016-db869ac86bbc,,
205,TCGA-BP-4341-01Z-00-DX1.095921d7-ee43-4837-9dd4-263fe071ddb8,,
206,TCGA-BP-4342-01Z-00-DX1.c77b7558-c2f5-4953-b00a-c188f8ffb0c6,,
207,TCGA-BP-4343-01A-01-BS1.a8e1cf17-ee30-4ebc-9bf8-7162dd6b79a9,,
208,TCGA-BP-4344-01Z-00-DX1.a6ed5255-894e-494c-83bd-736daedd1d5c,,
209,TCGA-BP-4345-01A-01-BS1.443e9ede-3536-431c-88c3-f111d0843be6,,
210,TCGA-BP-4346-01A-01-TS1.09b3f4a8-1366-41a0-b2ea-2dc010f431f8,,
211,TCGA-BP-4347-01A-01-TS1.14832c0c-699a-450b-adb3-8b730daeed99,,
212,TCGA-BP-4349-01A-01-TS1.99ea23f5-e69f-4f15-8327-dfe6b7d79b26,,
213,TCGA-BP-4351-01A-01-TS1.1d3ff6c6-0bdf-4050-87e6-83a7cdce8ed3,,
214,TCGA-BP-4353-01A-02-BS2.d2d6a443-74ab-4e7f-b568-0c1c15679685,,
215,TCGA-BP-4354-01Z-00-DX1.9f53f9e2-ea72-4be4-9848-1a3f5634dac0,,
216,TCGA-BP-4355-01Z-00-DX1.d66c8a3b-0bc0-4a40-93e7-005bef5cf25c,,
217,TCGA-BP-4760-01A-01-BS1.6a2598b6-f000-4e6a-b404-179300159066,,
218,TCGA-BP-4761-01A-01-TS1.f206972f-821b-4654-96c6-95a21f78c055,,
219,TCGA-BP-4762-01Z-00-DX1.d7e04665-32ee-4e53-a398-7ef13ab6630c,,
220,TCGA-BP-4763-01Z-00-DX1.6f3d1ec1-6404-42a9-9668-2cf0ac931a46,,
221,TCGA-BP-4765-01A-01-TS1.ea668d1d-1e9c-4e4a-8d0f-36ac0276ec0a,,
222,TCGA-BP-4766-01A-01-BS1.68ff224a-8e03-4701-a55e-69fe2a81443b,,
223,TCGA-BP-4768-01A-01-TS1.066043b7-9d92-46c7-a412-c276972dc50b,,
224,TCGA-BP-4769-01Z-00-DX1.c13d841b-b3f6-4d86-b1c1-94e850a8fa44,,
225,TCGA-BP-4774-01A-01-TS1.8505fa70-5941-4ee1-a454-78fb7049c6c5,,
226,TCGA-BP-4775-01A-01-BS1.c26099fa-b530-4418-8eca-d227cb8a8274,,
227,TCGA-BP-4777-01A-01-TS1.3cf1cad0-0674-45c4-a659-210a02c8fb7b,,
228,TCGA-BP-4782-01A-01-BS1.339eeedb-78df-425c-8f17-d0425e6e24e9,,
229,TCGA-BP-4784-01A-01-TS1.b7bfab7c-36e8-41c0-8d64-4d92102bbc63,,
230,TCGA-BP-4787-01Z-00-DX1.8bac7e59-04be-43a6-8656-501bf157452c,,
231,TCGA-BP-4789-01A-01-BS1.7acfcba2-81e5-47e7-9487-fcadfaeae415,,
232,TCGA-BP-4797-01Z-00-DX1.ede57976-a7d8-4534-bba3-3a3472fefd62,,
233,TCGA-BP-4798-01A-01-BS1.421f33d9-9bfb-4b19-b0d2-9fed4b214ef9,,
234,TCGA-BP-4799-01Z-00-DX1.bf24e85e-66d4-4cf6-ad5d-9a7e1d27d008,,
235,TCGA-BP-4801-01A-02-BS2.1d196185-5acd-4719-bebf-e8d94bb7ae6d,,
236,TCGA-BP-4803-01Z-00-DX1.6d00ac00-b812-44bf-a826-b24194bd8ab0,,
237,TCGA-BP-4804-01Z-00-DX1.a998cc6f-408c-4144-9d8f-6a800bb85ced,,
238,TCGA-BP-4961-01Z-00-DX1.4971f9c1-32b8-4eb2-b7a5-0985aaf83422,,
239,TCGA-BP-4962-01A-01-BS1.7f236204-b8ca-4fe3-bf95-93c34c0b7130,,
240,TCGA-BP-4963-01A-01-TS1.7194a43e-3fe9-481f-8660-15d157930191,,
241,TCGA-BP-4964-01A-01-BS1.4af20875-0506-4992-9ac2-927060248bd0,,
242,TCGA-BP-4965-01A-01-TS1.f61fc655-8698-434a-bc30-cfd8c95158ce,,
243,TCGA-BP-4967-01A-01-BS1.b8f85a52-6f1f-4020-a214-eb7815946c93,,
244,TCGA-BP-4968-01A-01-TS1.a8d40d40-3f10-459d-ad5a-35c4d6b8c01f,,
245,TCGA-BP-4969-01Z-00-DX1.30906c32-0008-45d9-9a37-d468cfcb28e3,,
246,TCGA-BP-4970-01Z-00-DX1.0075f8d7-796e-4294-b585-3a0bdc29235a,,
247,TCGA-BP-4971-01A-01-TS1.fbd6a87a-7ed7-4d8b-bc3e-87e2df6e843a,,
248,TCGA-BP-4972-01Z-00-DX1.912c5a3d-2c86-4c39-8c12-dcc0a18440e7,,
249,TCGA-BP-4973-01Z-00-DX1.2f753bb4-d7f4-43fc-994a-f076e6d10c50,,
250,TCGA-BP-4974-01Z-00-DX1.97991078-9139-4bca-a5c7-0c6c66459df9,,
251,TCGA-BP-4975-01Z-00-DX1.3b4b3a5f-f2c1-41d7-9590-11dc5a6265d9,,
252,TCGA-BP-4976-01Z-00-DX1.da190cd4-651e-47d9-8573-afb8395c02bc,,
253,TCGA-BP-4977-01A-01-BS1.57117d16-ee07-491f-8af7-ead5e7b41a88,,
254,TCGA-BP-4981-01A-01-TS1.099f402e-5caf-42f9-853d-01bc5e62b1a6,,
255,TCGA-BP-4982-01A-01-BS1.5121c9ca-c0f7-4f6b-ad95-ec90050e93fd,,
256,TCGA-BP-4983-01Z-00-DX1.6fe545db-0aee-49cc-93be-b87e9313b9d1,,
257,TCGA-BP-4985-01A-01-TS1.068770f5-8d88-4bb9-bd01-b7a7b784f011,,
258,TCGA-BP-4986-01A-01-TS1.e3a12c3c-fcf4-4879-a7ed-1e3703334ab7,,
259,TCGA-BP-4987-01A-01-BS1.7ff672cb-fce4-4009-8b0e-bbcd54d44b46,,
260,TCGA-BP-4991-01A-01-TS1.cfa2b9f9-1080-42f7-b93f-459fe2556560,,
261,TCGA-BP-4992-01A-01-TS1.22264830-3475-4134-bb63-16b8411303f8,,
262,TCGA-BP-4993-01A-01-BS1.540ca9ac-812e-4f32-92a0-db2695ae0725,,
263,TCGA-BP-4994-01A-01-BS1.11d82d07-65bd-439d-adc2-722b0a426e53,,
264,TCGA-BP-4995-01A-01-BS1.a0b675e1-1594-4591-a627-256b2539443a,,
265,TCGA-BP-4998-01Z-00-DX1.f3ea98d5-3807-47d3-bcd6-5501d7679b88,,
266,TCGA-BP-4999-01A-01-BS1.10cea066-2907-481e-be18-cc30fbdeeabd,,
267,TCGA-BP-5001-01A-01-BS1.4d611c63-9bb3-4cb3-b0f0-97a311e3675a,,
268,TCGA-BP-5004-01A-01-BS1.7271349c-bf09-483c-8e4a-f0e2b4cab26e,,
269,TCGA-BP-5006-01A-01-BS1.1d7bd0e2-6853-42db-b42e-ab4a413d0430,,
270,TCGA-BP-5007-01Z-00-DX1.3d9c2588-3310-4fbc-8bc0-7185e9b0d83b,,
271,TCGA-BP-5008-01Z-00-DX1.55205080-0d2f-4abb-a2bf-9c0044b40a81,,
272,TCGA-BP-5009-01A-01-BS1.183c4fce-812a-4b52-94a4-daf942e6c148,,
273,TCGA-BP-5010-01A-01-BS1.d4d93568-2c46-474e-acc0-9d8f0f416f19,,
274,TCGA-BP-5169-01A-01-BS1.fdee6342-25dd-412a-9342-8333aa6e8865,,
275,TCGA-BP-5170-01A-01-TS1.b600df6c-622a-44b8-b2f7-4e754d01e774,,
276,TCGA-BP-5173-01A-01-TS1.cd7832d0-ed3b-482b-a8bd-e572c140c6d1,,
277,TCGA-BP-5174-01A-01-BS1.f116e404-da5f-4298-b574-fc263670cd5a,,
278,TCGA-BP-5175-01A-01-TS1.1ff9f231-e500-4369-8066-bd86e922ee37,,
279,TCGA-BP-5176-01A-01-TS1.ddd832c3-e17b-4fcd-8ae6-7a166d54692d,,
280,TCGA-BP-5177-01A-01-BS1.9a160f1e-635c-40c9-94b6-d151ae2def10,,
281,TCGA-BP-5178-01Z-00-DX1.4d59b151-8cc6-451a-b009-a4f3a46ae653,,
282,TCGA-BP-5180-01A-01-BS1.df3c940f-818c-4a92-8894-3bf4036f3203,,
283,TCGA-BP-5183-01A-01-TS1.d5ddbd35-5a43-476d-a512-d2675499e4a7,,
284,TCGA-BP-5184-01Z-00-DX1.b682d92b-fc7b-4a8c-a0f3-d1e3a309f136,,
285,TCGA-BP-5185-01Z-00-DX1.e965a765-7610-4299-8a21-b4e004f6892e,,
286,TCGA-BP-5187-01A-01-TS1.849c8b4b-403b-4b73-8a7b-bba8942babb1,,
287,TCGA-BP-5189-01Z-00-DX1.cfffe175-da76-4edd-9187-0570a877127b,,
288,TCGA-BP-5190-01A-01-TS1.d2e4afab-2845-43bd-8c0d-cc95b84b56ec,,
289,TCGA-BP-5191-01A-01-TS1.243c9d74-5c37-4452-a810-1b2a0ce8035d,,
290,TCGA-BP-5194-01A-02-BS2.1a17dba8-9c93-402e-b4d3-415132e9c44b,,
291,TCGA-BP-5196-01A-01-BS1.ff9e832e-957b-412f-9633-e0d4d7888b77,,
292,TCGA-BP-5198-01Z-00-DX1.3ff31173-5a84-4a07-92cf-2dec884f3c64,,
293,TCGA-BP-5199-01A-01-BS1.336bd902-d1e1-44b7-ae9c-2b3ecb774263,,
294,TCGA-BP-5200-01Z-00-DX1.857a5a60-4cbb-4aa1-ad71-2de6e7e1df30,,
295,TCGA-BP-5201-01Z-00-DX1.d1a9878e-bb97-48fb-9098-9d9337f06250,,
296,TCGA-BP-5202-01A-02-BS2.c9591592-6f13-4fe9-9c4c-367f53079274,,
297,TCGA-CJ-4634-01A-02-BS2.a9c1c790-9625-433e-a15e-cc8654994381,,
298,TCGA-CJ-4637-01A-01-BS1.00b88a67-07eb-4c19-9698-b6dddd4bbd27,,
299,TCGA-CJ-4638-01A-01-TS1.d912df23-9dbe-4b60-8154-788642eceeee,,
300,TCGA-CJ-4639-01Z-00-DX1.78EC26B2-D619-4E01-AD44-813201E96DBB,,
301,TCGA-CJ-4640-01A-01-TS1.a58ad33b-9e4c-4594-a62f-8bd088b72b48,,
302,TCGA-CJ-4641-01A-01-TS1.d879051c-8f0a-4c7d-b9ab-79a50e383dd6,,
303,TCGA-CJ-4642-01B-01-TS1.52dd3050-5e2a-47a8-b992-36211656c357,,
304,TCGA-CJ-4644-01Z-00-DX1.130EA9F0-3583-492D-96DF-7BE75F3F4624,,
305,TCGA-CJ-4868-01A-01-TS1.fb711b5a-5b46-4bfe-9411-71e6aacdd51b,,
306,TCGA-CJ-4870-01Z-00-DX1.38991588-D25A-48F6-80B5-51ED34AA8D35,,
307,TCGA-CJ-4871-01A-01-BS1.900c8c3a-99c7-463b-b183-47529fca2dd9,,
308,TCGA-CJ-4872-01A-01-TS1.7b08f5eb-5922-4473-9e72-7658b54fef33,,
309,TCGA-CJ-4873-01Z-00-DX1.A964B9A3-83AC-4B4E-89BB-5B8D330FFDDF,,
310,TCGA-CJ-4874-01Z-00-DX1.614D8D7D-E9FA-464D-A90F-C5C789664287,,
311,TCGA-CJ-4875-01Z-00-DX1.0EB17121-9447-4856-BE2A-5CF671C63E55,,
312,TCGA-CJ-4876-01A-01-TS1.89868490-d202-4bde-97b9-cd04d43a119a,,
313,TCGA-CJ-4881-01Z-00-DX1.4B82DB9B-4A2B-47D4-8663-8AD218E3644A,,
314,TCGA-CJ-4882-01A-01-BS1.a247d1ca-6702-457a-a887-84c9db4a44df,,
315,TCGA-CJ-4884-01Z-00-DX1.E7A9735A-4ADB-4312-B205-781829DE4C5D,,
316,TCGA-CJ-4885-01Z-00-DX1.7B74D046-B821-485E-934E-6D3278355822,,
317,TCGA-CJ-4886-01A-01-TS1.685cfc32-7073-4336-a452-464d820c1629,,
318,TCGA-CJ-4887-01A-01-TS1.670cad49-e35c-4e00-bd17-1ec2b86e29f0,,
319,TCGA-CJ-4888-01A-01-BS1.bb69b107-982f-4ae5-a9b5-6a2a9ad29481,,
320,TCGA-CJ-4889-01A-01-BS1.5dde5b4f-2d67-44dd-a192-463047b2b91d,,
321,TCGA-CJ-4891-01Z-00-DX1.5E9F7E8F-110A-4A9F-BCD0-9CFBA14E1419,,
322,TCGA-CJ-4892-01A-01-TS1.0d2e687d-a701-45f4-bcc8-78b018850068,,
323,TCGA-CJ-4894-01A-01-BS1.8630791c-32b3-493f-b2d2-c316f9e35641,,
324,TCGA-CJ-4895-01Z-00-DX1.C4089710-6CCB-4591-ACF6-B0AAC187690F,,
325,TCGA-CJ-4897-01A-01-BS1.aa540a01-05c2-46ec-a54e-6af8ea740943,,
326,TCGA-CJ-4899-01A-01-TS1.754d437c-52a9-4a29-9290-6c172b677dff,,
327,TCGA-CJ-4900-01A-01-TS1.3c81d214-7cb9-4663-9472-f52e562080f7,,
328,TCGA-CJ-4901-01Z-00-DX1.F720CF55-2204-4222-A99B-165FF257AF22,,
329,TCGA-CJ-4902-01Z-00-DX1.5A7985BA-A46C-4769-8C99-9CCCB3A5EDC8,,
330,TCGA-CJ-4903-01A-01-TS1.2d0e2b2a-d0e9-49c4-8722-7a1b621bec48,,
331,TCGA-CJ-4904-01A-01-BS1.3cd8d911-f55c-4f9a-b795-93e0a598f4ba,,
332,TCGA-CJ-4907-01A-01-TS1.91958fb2-cbc7-4c21-b9ac-711f9bd15e8e,,
333,TCGA-CJ-4908-01A-01-BS1.d0318dd3-bcd0-4891-8bd8-5ab2251dec67,,
334,TCGA-CJ-4912-01A-01-TS1.f03de20e-2d81-4b6a-904e-0fb82c17e256,,
335,TCGA-CJ-4913-01A-01-BS1.a36c97cc-f843-4f2d-813c-95590c1b171a,,
336,TCGA-CJ-4918-01A-01-BS1.60f3603c-9063-4d37-a5a8-4b9a9fa59c11,,
337,TCGA-CJ-4920-01Z-00-DX1.103EF882-1E2D-443D-AEBC-EFC39CD5376F,,
338,TCGA-CJ-4923-01Z-00-DX1.ADD3D7FE-46D1-49AF-B6D4-1FD07B761EF1,,
339,TCGA-CJ-5671-01A-01-TS1.0ff1ce4d-a1bd-4c40-8592-58302c0ea087,,
340,TCGA-CJ-5672-01Z-00-DX1.E319BB3C-61C0-4324-A448-57B5EC921C17,,
341,TCGA-CJ-5675-01Z-00-DX1.E0FF78EF-92AE-4C5C-A71D-AB44DBCDC934,,
342,TCGA-CJ-5676-01Z-00-DX1.9B227E1C-E4E1-4E1B-97CB-A4B8F2D27DC6,,
343,TCGA-CJ-5677-01Z-00-DX1.46FEF9C4-445C-4046-9ACC-54402E3702A9,,
344,TCGA-CJ-5678-01Z-00-DX1.E71A7F98-7D7F-4DFC-920F-27000010217F,,
345,TCGA-CJ-5679-01A-01-TS1.5a3eced0-f9a8-4974-82ef-1260eff89b55,,
346,TCGA-CJ-5680-01A-01-TS1.735fab68-e36f-4cff-9362-0feec9f8222c,,
347,TCGA-CJ-5682-01Z-00-DX1.3EF3DECB-B0D4-4963-9817-087F79844DA2,,
348,TCGA-CJ-5683-01A-01-BS1.6d0e5797-8265-413c-aa9e-70b0c34f2415,,
349,TCGA-CJ-5686-01Z-00-DX1.9DC91DB0-272B-485C-9F61-7F7C00915746,,
350,TCGA-CJ-6027-01A-01-BS1.faaa583c-703f-42ea-a3f2-cbe7d8baf6c3,,
351,TCGA-CJ-6030-01A-01-TS1.e4b3dd17-d431-4c85-87a4-5733c31a5310,,
352,TCGA-CJ-6032-01A-01-TS1.f9b05107-4951-4118-91f9-a5df84971491,,
353,TCGA-CJ-6033-01A-01-TS1.f868f16b-56f5-4acb-a4ce-b64e78e1d5cb,,
354,TCGA-CW-5580-01A-01-TS1.284960c6-7f58-4e9f-bf21-8d3878c8cfbd,,
355,TCGA-CW-5583-01A-01-BS1.54c90e72-1570-488e-8219-a0ca5c58407b,,
356,TCGA-CW-5585-01A-01-TS1.08dbf72d-9d28-4267-89d6-bfab37f33096,,
357,TCGA-CW-5587-01A-01-BS1.c7ac5085-943c-4c99-a1f0-b052d0185de0,,
358,TCGA-CW-5588-01A-01-TS1.56523918-f3d6-4f3a-9711-ad6c9418ea19,,
359,TCGA-CW-5589-01A-01-BS1.de327198-4658-433e-925e-088164bcc490,,
360,TCGA-CW-5590-01A-01-BS1.d7ebbb2c-af58-4fef-a2f6-9b57b1b0c692,,
361,TCGA-CW-6088-01A-01-BS1.b142b9f6-7862-499e-9c2c-62d6937f8f80,,
362,TCGA-CW-6090-01A-01-BS1.83d41b27-0061-480d-ab88-6eb5ee1332a3,,
363,TCGA-CW-6093-01A-01-TS1.46552dc3-9449-4b73-91c9-21d750fc17f8,,
364,TCGA-CW-6097-01A-01-TS1.5125ce7b-40ca-46c7-bfdd-642909060699,,
365,TCGA-CZ-4853-01Z-00-DX1.1e328b6f-eabf-48c6-aa23-dafaff4b88cc,,
366,TCGA-CZ-4854-01A-01-TS1.173d6fee-71d4-4e6c-b1c1-df03071fe40a,,
367,TCGA-CZ-4857-01A-01-TS1.c6f03f58-691f-44c7-a6a4-5d8ca86be68d,,
368,TCGA-CZ-4858-01A-01-TS1.b2dd213a-1f31-400a-a5a0-c221a9732703,,
369,TCGA-CZ-4859-01A-01-BS1.bfd7dfa4-2e7a-4e24-a520-473e134c3be9,,
370,TCGA-CZ-4861-01Z-00-DX1.c36faa05-5e3b-4711-897e-c91f84405870,,
371,TCGA-CZ-4862-01A-01-TS1.925f128b-b2a3-4b15-8e24-8d82174c0f1a,,
372,TCGA-CZ-4863-01Z-00-DX1.7f3da3a1-5d70-4d30-a9f3-80ab883cf9f6,,
373,TCGA-CZ-4864-01Z-00-DX1.4c3b083b-cfd3-4b75-9a5f-49286af1b433,,
